CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
A029,28 ST,04:00:00,18940419.182857145,28350948.41142857,119.87428571428572,775.7885714285715,895.6628571428571
R228,28 ST,04:00:00,1477532000.7666667,1906792772.7,395.8333333333333,1575.8333333333333,1971.6666666666667
R228,28 ST,04:41:54,1427944062.0,1880634631.0,0.0,0.0,0.0
R228,28 ST,04:42:05,119641213.0,51814327.0,0.0,0.0,0.0
A029,28 ST,04:42:13,20837141.0,31011910.0,0.0,0.0,0.0
R228,28 ST,04:43:25,1547585275.0,1932448958.0,5.0,20.0,25.0
A029,28 ST,04:43:32,20837141.0,31011910.0,106.0,687.0,793.0
R229,28 ST,04:44:34,1313818.0,2191992.0,0.0,0.0,0.0
R229,28 ST,04:44:36,17266212.0,10584528.0,1.0,2.0,3.0
R229,28 ST,04:44:37,4645890.0,2442547.0,0.0,1.0,1.0
R229,28 ST,04:44:38,2724199.0,1667339.0,0.0,0.0,0.0
R229,28 ST,04:46:08,25950120.0,16886409.0,6.0,7.0,13.0
R133,28 ST,05:00:00,21919346.994285714,7127078.88,-18884.30285714286,-10872.691428571428,-29756.994285714285
R229,28 ST,05:00:00,21675654.36,14094228.948571429,1521.3314285714287,1932.92,3454.2514285714287
R228,28 ST,05:00:00,1494192829.4514287,1912502584.097143,1037.0285714285715,2805.1428571428573,3842.1714285714284
R230,28 ST,05:00:00,12840009.622857142,5919145.628571428,56.034285714285716,800.6685714285715,856.7028571428572
R134,28 ST,05:00:00,12964872.33142857,152954052.28,402.12,1347.222857142857,1749.3428571428572
A029,28 ST,07:00:00,18641637.466666665,27933446.6,632.1333333333333,3081.9666666666667,3714.1
A027,28 ST,07:00:00,11345085.066666666,10184939.933333334,1043.8666666666666,2224.766666666667,3268.633333333333
R134,28 ST,07:07:39,12787373.0,152625814.0,2.0,0.0,2.0
R134,28 ST,07:09:00,12787375.0,152625814.0,343.0,1076.0,1419.0
R133,28 ST,07:24:55,20945415.0,7206061.0,89.0,107.0,196.0
R134,28 ST,07:35:33,12946122.0,152825308.0,334.0,1029.0,1363.0
R230,28 ST,07:38:57,12660476.0,5160751.0,7.0,157.0,164.0
A027,28 ST,07:42:13,11641060.0,10448510.0,58.0,79.0,137.0
A027,28 ST,07:44:22,11522494.0,10351628.0,55.0,79.0,134.0
R228,28 ST,07:49:47,1442007678.0,1893265500.0,767.0,1631.0,2398.0
A029,28 ST,07:55:52,16942403.0,25570263.0,3.0,51.0,54.0
R133,28 ST,07:56:24,20945504.0,7206168.0,379.0,439.0,818.0
A027,28 ST,07:57:11,9218413.0,8370549.0,6.0,34.0,40.0
A029,28 ST,07:57:36,20393571.0,30390659.0,636.0,3060.0,3696.0
R228,28 ST,07:59:30,1436341502.0,1888405169.0,704.0,1340.0,2044.0
A027,28 ST,08:00:00,11730224.42857143,10511608.645714285,1207.6171428571429,2295.7542857142857,3503.3714285714286
R134,28 ST,08:00:00,12735664.4,152663175.43333334,932.7666666666667,2365.0333333333333,3297.8
R229,28 ST,08:00:00,24614239.966666665,19213347.433333334,2598.4,3742.0,6340.4
R133,28 ST,08:00:00,22161536.4,7386650.466666667,1466.0666666666666,1619.0333333333333,3085.1
R228,28 ST,08:00:00,1477532396.6,1906794348.5333333,1801.7333333333333,3828.6666666666665,5630.4
A029,28 ST,08:00:00,18940539.68,28351728.417142857,872.1885714285714,3179.9885714285715,4052.177142857143
R230,28 ST,08:00:00,12837491.633333333,5856848.8,115.06666666666666,1394.9666666666667,1510.0333333333333
A029,28 ST,08:04:41,20388029.0,30382805.0,588.0,2831.0,3419.0
A027,28 ST,08:14:54,9467305.0,8594182.0,1150.0,2496.0,3646.0
R230,28 ST,08:18:18,12661262.0,5164289.0,113.0,1732.0,1845.0
R230,28 ST,08:18:42,13017548.0,6525972.0,142.0,1289.0,1431.0
R133,28 ST,08:28:39,20494934.0,7032437.0,246.0,287.0,533.0
R230,28 ST,08:32:45,12702242.0,5329372.0,21.0,401.0,422.0
A027,28 ST,08:36:00,11390843.0,10248159.0,763.0,1591.0,2354.0
R230,28 ST,08:37:16,12660509.0,5161256.0,127.0,1535.0,1662.0
R134,28 ST,08:37:37,12776988.0,152613474.0,875.0,1979.0,2854.0
R228,28 ST,08:38:04,1436392701.0,1888470777.0,275.0,647.0,922.0
A027,28 ST,08:42:54,9326654.0,8469168.0,942.0,2048.0,2990.0
R133,28 ST,09:00:00,21900466.77142857,7116210.948571429,1621.8057142857142,1288.92,2910.7257142857143
R229,28 ST,09:00:00,21677175.691428572,14096161.868571429,2295.52,2906.64,5202.16
R134,28 ST,09:00:00,12973348.942528736,152966188.16666666,1031.867816091954,1821.8620689655172,2853.729885057471
R228,28 ST,09:00:00,1494159149.057143,1912475892.3257143,574995.9428571429,189898.05714285714,764894.0
R230,28 ST,09:00:00,12840065.777142856,5919948.588571428,119.30285714285715,1068.9771428571428,1188.28
A029,28 ST,09:18:15,10996335.0,20190452.0,137.0,527.0,664.0
R133,28 ST,09:20:32,20463657.0,7021243.0,1565.0,1252.0,2817.0
A029,28 ST,09:22:45,16961594.0,25596667.0,693.0,1643.0,2336.0
R228,28 ST,09:25:29,1442118325.0,1893420142.0,1313.0,2433.0,3746.0
R230,28 ST,09:38:52,12658949.0,5155725.0,31.0,426.0,457.0
A029,28 ST,09:41:13,17183539.0,25898419.0,148.0,560.0,708.0
R228,28 ST,09:41:59,1442017422.0,1893279971.0,255.0,766.0,1021.0
R228,28 ST,09:44:56,1442008809.0,1893268376.0,1199.0,2168.0,3367.0
A029,28 ST,09:58:12,16925239.0,25551133.0,529.0,1123.0,1652.0
A029,28 ST,10:26:45,17183687.0,25898979.0,419.0,710.0,1129.0
R228,28 ST,10:27:29,1442017677.0,1893280737.0,969.0,1514.0,2483.0
R230,28 ST,10:38:22,12658980.0,5156151.0,25.0,213.0,238.0
R228,28 ST,10:50:52,1544878701.0,1929261640.0,774.0,1152.0,1926.0
R229,28 ST,10:52:15,21679178.0,13942844.0,1246.0,1056.0,2302.0
R230,28 ST,10:53:38,12868966.0,6007332.0,58.0,259.0,317.0
R230,28 ST,10:55:01,12662899.0,5171926.0,42.0,252.0,294.0
A027,28 ST,10:55:46,9053744.0,8225569.0,255.0,430.0,685.0
A027,28 ST,11:00:00,11346154.366666667,10187217.733333332,1317.0666666666666,1330.5,2647.5666666666666
A029,28 ST,11:00:00,18642310.4,27936724.933333334,1091.4333333333334,1524.5666666666666,2616.0
R228,28 ST,11:37:49,1436394073.0,1888473672.0,515.0,677.0,1192.0
R229,28 ST,11:43:24,17465940.0,11180224.0,16.0,1.0,17.0
R229,28 ST,11:44:45,17465956.0,11180225.0,883.0,634.0,1517.0
A027,28 ST,12:00:00,11715217.44,10494362.96,1637.92,1404.4,3042.32
A029,28 ST,12:00:00,18941422.874285713,28354934.48,1295.1714285714286,1631.6971428571428,2926.8685714285716
R229,28 ST,12:00:00,24616838.366666667,19217089.433333334,3058.9,1841.0666666666666,4899.966666666666
R134,28 ST,12:00:00,12736626.333333334,152665606.43333334,1124.4333333333334,1234.8666666666666,2359.3
R230,28 ST,12:00:00,12837621.3,5858416.933333334,159.56666666666666,444.3666666666667,603.9333333333333
R133,28 ST,12:00:00,22051341.8,7322482.633333334,2404.5666666666666,858.9,3263.4666666666667
R228,28 ST,12:00:00,1477534198.3333333,1906798177.2,1696.1,1815.6333333333334,3511.733333333333
R230,28 ST,12:43:11,12662941.0,5172178.0,10.0,28.0,38.0
R228,28 ST,12:58:36,1436368882.0,1888442624.0,6.0,36.0,42.0
R230,28 ST,13:00:00,12849602.165714286,5937938.508571428,231.5142857142857,485.4742857142857,716.9885714285714
R229,28 ST,13:00:00,21664217.491428573,14089534.257142857,4003.2628571428572,1891.1942857142858,5894.457142857143
R228,28 ST,13:00:00,1493854681.8678162,1912368861.8735633,-8186979.942528736,-10780025.505747126,-18967005.44827586
R134,28 ST,13:00:00,12941870.154285714,152919669.42857143,1237.7828571428572,1260.142857142857,2497.925714285714
R133,28 ST,13:00:00,21902097.52,7117507.022857143,2863.84,900.8285714285714,3764.6685714285713
R228,28 ST,14:07:12,1441805039.0,1892987450.0,1628.0,1467.0,3095.0
A027,28 ST,14:34:59,14170853.0,12579570.0,61.0,69.0,130.0
A029,28 ST,14:36:22,20783928.0,30938405.0,13.0,0.0,13.0
A029,28 ST,14:38:01,20783941.0,30938405.0,47.0,0.0,47.0
A027,28 ST,14:43:01,14170914.0,12579639.0,653.0,431.0,1084.0
A029,28 ST,14:44:37,20783988.0,30938405.0,9.0,0.0,9.0
A029,28 ST,14:46:02,20783997.0,30938405.0,464.0,630.0,1094.0
A029,28 ST,14:58:43,16969603.0,25608347.0,444.0,497.0,941.0
A029,28 ST,15:00:00,18643401.833333332,27938249.5,2518.9666666666667,1987.6333333333334,4506.6
A027,28 ST,15:00:00,11347471.433333334,10188548.233333332,3233.733333333333,1641.4666666666667,4875.2
R230,28 ST,16:00:00,12837780.866666667,5858861.3,464.06666666666666,460.0,924.0666666666667
R228,28 ST,16:00:00,1477535894.4333334,1906799992.8333333,3474.9666666666667,2236.3,5711.266666666666
R133,28 ST,16:00:00,22053746.366666667,7323341.533333333,4806.166666666667,926.7,5732.866666666667
A027,28 ST,16:00:00,11733087.457142858,10515340.08,3397.405714285714,1649.0514285714285,5046.457142857143
R134,28 ST,16:00:00,12737750.766666668,152666841.3,1961.8333333333333,1314.3666666666666,3276.2
R229,28 ST,16:00:00,24619897.266666666,19218930.5,5898.966666666666,2226.5666666666666,8125.533333333334
A029,28 ST,16:00:00,18942283.908045977,28356016.908045977,2601.603448275862,2049.2413793103447,4650.8448275862065
R134,28 ST,17:00:00,12936012.474285714,152937823.47428572,1744.057142857143,1119.6057142857144,2863.6628571428573
R229,28 ST,17:00:00,21688765.67052023,14106317.907514451,4923.641618497109,2140.225433526012,7063.867052023122
R228,28 ST,17:00:00,1494803736.622857,1912726067.08,8145329.605714286,10722423.874285715,18867753.48
R133,28 ST,17:00:00,21904961.36,7118407.851428571,4296.377142857143,827.5485714285714,5123.925714285714
R230,28 ST,17:00:00,12840417.222857144,5921506.12,329.33142857142855,358.56,687.8914285714286
A029,28 ST,19:00:00,18645920.8,27940237.133333333,1231.8666666666666,745.1333333333333,1977.0
A027,28 ST,19:00:00,11350705.166666666,10190189.7,1524.2666666666667,602.6666666666666,2126.9333333333334
A029,28 ST,20:00:00,18945310.365714286,28358610.148571428,720.96,423.4114285714286,1144.3714285714286
A027,28 ST,20:00:00,11736484.862857142,10516989.131428571,969.6914285714286,324.2057142857143,1293.8971428571429
R228,28 ST,20:00:00,1477539369.4,1906802229.1333334,876.2666666666667,560.7333333333333,1437.0
R230,28 ST,20:00:00,12838244.933333334,5859321.3,0.26666666666666666,0.9,1.1666666666666667
R134,28 ST,20:00:00,12739712.6,152668155.66666666,483.8333333333333,279.8666666666667,763.7
R133,28 ST,20:00:00,22170213.2,7390055.1,1373.6,169.4,1543.0
R229,28 ST,20:00:00,24625796.233333334,19221157.066666666,1542.6333333333334,593.7666666666667,2136.4
R230,28 ST,21:00:00,12830275.086206896,5902736.724137931,0.08045977011494253,0.3103448275862069,0.39080459770114945
R133,28 ST,21:00:00,21909257.737142857,7119235.4,903.12,133.42857142857142,1036.5485714285714
R134,28 ST,21:00:00,12969286.142857144,152959602.73142856,286.7542857142857,252.1942857142857,538.9485714285714
R228,28 ST,21:00:00,1494774304.662857,1912700253.32,619.1714285714286,414.7085714285714,1033.88
R229,28 ST,21:00:00,21688354.102857143,14103085.131428571,-63170.71428571428,-98687.09142857142,-161857.80571428573
R229,28 ST,21:32:14,17519142.0,11214092.0,11.0,0.0,11.0
R229,28 ST,21:33:37,17519153.0,11214092.0,17.0,26.0,43.0
R229,28 ST,21:34:58,17519170.0,11214118.0,14.0,1.0,15.0
R229,28 ST,21:36:18,17519184.0,11214119.0,16.0,0.0,16.0
R229,28 ST,21:37:38,17519200.0,11214119.0,9.0,21.0,30.0
A027,28 ST,21:38:04,9225317.0,8376632.0,0.0,0.0,0.0
R229,28 ST,21:38:58,17519209.0,11214140.0,13.0,1.0,14.0
R229,28 ST,21:40:19,17519222.0,11214141.0,10.0,0.0,10.0
R229,28 ST,21:41:39,17519232.0,11214141.0,16.0,0.0,16.0
R229,28 ST,21:42:59,17519248.0,11214141.0,10.0,12.0,22.0
R229,28 ST,21:44:19,17519258.0,11214153.0,11.0,11.0,22.0
R229,28 ST,21:45:39,17519269.0,11214164.0,9.0,0.0,9.0
R229,28 ST,21:47:00,17519278.0,11214164.0,16.0,0.0,16.0
R229,28 ST,21:48:20,17519294.0,11214164.0,10.0,0.0,10.0
R229,28 ST,21:49:40,17519304.0,11214164.0,11.0,0.0,11.0
R229,28 ST,21:51:00,17519315.0,11214164.0,17.0,0.0,17.0
R229,28 ST,21:52:20,17519332.0,11214164.0,8.0,9.0,17.0
R229,28 ST,21:53:41,17519340.0,11214173.0,11.0,3.0,14.0
R229,28 ST,21:55:01,17519351.0,11214176.0,6.0,3.0,9.0
R229,28 ST,21:56:21,17519357.0,11214179.0,15.0,13.0,28.0
R229,28 ST,21:57:41,17519372.0,11214192.0,11.0,0.0,11.0
R229,28 ST,21:59:01,17519383.0,11214192.0,4.0,0.0,4.0
R229,28 ST,22:00:21,17519387.0,11214192.0,12.0,0.0,12.0
R229,28 ST,22:01:41,17519399.0,11214192.0,14.0,7.0,21.0
R229,28 ST,22:03:02,17519413.0,11214199.0,15.0,15.0,30.0
R229,28 ST,22:04:22,17519428.0,11214214.0,1192.0,389.0,1581.0
A027,28 ST,23:00:00,11352229.433333334,10190792.366666667,212.96666666666667,57.1,270.06666666666666
A029,28 ST,23:00:00,18647152.666666668,27940982.266666666,166.03333333333333,79.33333333333333,245.36666666666667
