CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
R230,28 ST,16:00:00,12837098.066666666,5855232.666666667,0.0,0.06666666666666667,0.06666666666666667
R134,28 ST,16:00:00,12732496.933333334,152658969.0,501.8666666666667,488.3333333333333,990.2
R229,28 ST,17:00:00,21707286.6119403,14150033.119402984,1234.2835820895523,1113.0298507462687,2347.313432835821
R134,28 ST,17:00:00,12962472.95522388,152951293.6716418,435.44776119402985,543.4179104477612,978.8656716417911
R230,28 ST,17:00:00,12868093.984848484,5968596.348484849,0.07575757575757576,0.3484848484848485,0.42424242424242425
R133,28 ST,17:00:00,21920297.447761193,7129165.835820896,1161.597014925373,393.86567164179104,1555.4626865671642
R228,28 ST,17:00:00,1493751638.7462687,1912369023.119403,906.4179104477612,1233.1044776119404,2139.5223880597014
A029,28 ST,19:00:00,18638462.133333333,27929394.666666668,666.3333333333334,782.1333333333333,1448.4666666666667
A027,28 ST,19:00:00,11340797.466666667,10181540.0,799.9333333333333,672.6666666666666,1472.6
A027,28 ST,20:00:00,11726425.95522388,10508801.19402985,715.2537313432836,496.92537313432837,1212.1791044776119
R133,28 ST,20:00:00,22155679.666666668,7384577.333333333,624.5333333333333,214.13333333333333,838.6666666666666
R229,28 ST,20:00:00,24605405.0,19207831.733333334,1064.4666666666667,681.6,1746.0666666666666
R228,28 ST,20:00:00,1477527307.3333333,1906787252.0,559.4,533.4,1092.8
A029,28 ST,20:00:00,18937876.343283582,28347865.08955224,512.5671641791045,573.4029850746268,1085.9701492537313
R134,28 ST,20:00:00,12732998.8,152659457.33333334,249.86666666666667,274.8,524.6666666666666
R230,28 ST,20:00:00,12837098.066666666,5855232.733333333,0.13333333333333333,0.5333333333333333,0.6666666666666666
R133,28 ST,21:00:00,21921459.04477612,7129559.701492538,614.9701492537314,183.6417910447761,798.6119402985074
R228,28 ST,21:00:00,1493752545.164179,1912370256.2238805,552.9701492537314,501.4925373134328,1054.4626865671642
R134,28 ST,21:00:00,12962908.402985075,152951837.08955225,200.11940298507463,296.34328358208955,496.46268656716416
R229,28 ST,21:00:00,21708520.89552239,14151146.149253732,900.4925373134329,468.86567164179104,1369.358208955224
R230,28 ST,21:00:00,12867917.253731344,5968490.567164179,0.29850746268656714,1.1492537313432836,1.4477611940298507
A027,28 ST,23:00:00,11341597.4,10182212.666666666,326.8666666666667,186.06666666666666,512.9333333333333
A029,28 ST,23:00:00,18639128.466666665,27930176.8,292.0,193.46666666666667,485.46666666666664
