CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
N073,34 ST-PENN STA,03:00:00,20427894.533333335,58408554.333333336,121.53333333333333,250.8,372.3333333333333
R135,34 ST-PENN STA,03:00:00,38247495.53333333,59543038.4,99.8,172.2,272.0
N068,34 ST-PENN STA,03:00:00,21514027.6,13698111.933333334,34.666666666666664,66.13333333333334,100.8
N068,34 ST-PENN STA,04:00:00,20688890.04477612,12097208.328358209,55.73134328358209,109.77611940298507,165.50746268656715
R139,34 ST-PENN STA,04:00:00,116892100.98507462,18095071.865671642,117.5223880597015,112.05970149253731,229.5820895522388
N073,34 ST-PENN STA,04:00:00,20752608.08955224,59123140.940298505,164.9402985074627,374.8955223880597,539.8358208955224
N067,34 ST-PENN STA,04:00:00,502892303.13432837,179232461.68656716,476.65671641791045,651.044776119403,1127.7014925373135
R137,34 ST-PENN STA,04:00:00,11830107.164179105,10852587.23880597,0.4925373134328358,1.328358208955224,1.8208955223880596
N069,34 ST-PENN STA,04:00:00,19260693.04477612,13106424.149253732,66.94029850746269,158.044776119403,224.98507462686567
N070,34 ST-PENN STA,04:00:00,243041117.7761194,22569703.925373133,111.23880597014926,284.1940298507463,395.43283582089555
N072,34 ST-PENN STA,04:00:00,497274653.47761196,504433077.5671642,512.776119402985,329.76119402985074,842.5373134328358
N071,34 ST-PENN STA,04:00:00,20011277.208955225,30684969.58208955,77.23880597014926,302.92537313432837,380.1641791044776
R135,34 ST-PENN STA,04:00:00,38589296.731343284,60233195.23880597,188.3134328358209,342.34328358208955,530.6567164179105
R141,34 ST-PENN STA,04:00:00,42597073.32835821,18040218.402985074,126.58208955223881,148.08955223880596,274.67164179104475
R142,34 ST-PENN STA,05:00:00,174282560.2,36323179.13333333,158.26666666666668,600.7333333333333,759.0
R138,34 ST-PENN STA,05:00:00,1834100062.7333333,1193578642.3333333,1799.0,1287.3333333333333,3086.3333333333335
R142,34 ST-PENN STA,06:00:00,181475786.25373134,37479951.313432835,311.0,856.4776119402985,1167.4776119402984
R138,34 ST-PENN STA,06:00:00,1839012410.119403,1195248243.402985,2528.0149253731342,1628.3432835820895,4156.358208955224
N069,34 ST-PENN STA,07:00:00,18959745.8,12866244.933333334,365.4,724.4666666666667,1089.8666666666666
N072,34 ST-PENN STA,07:00:00,484170125.46666664,490474890.53333336,1617.6,912.6666666666666,2530.266666666667
N073,34 ST-PENN STA,07:00:00,20428016.066666666,58408805.13333333,394.06666666666666,1015.0,1409.0666666666666
R139,34 ST-PENN STA,07:00:00,111853390.33333333,23590962.4,308.26666666666665,484.6,792.8666666666667
N070,34 ST-PENN STA,07:00:00,243227185.13333333,23546707.133333333,420.93333333333334,941.0666666666667,1362.0
N067,34 ST-PENN STA,07:00:00,701810782.0666667,235683974.2,1678.8666666666666,1689.4666666666667,3368.3333333333335
N068,34 ST-PENN STA,07:00:00,21514062.266666666,13698178.066666666,262.93333333333334,554.9333333333333,817.8666666666667
R135,34 ST-PENN STA,07:00:00,38247595.333333336,59543210.6,485.4,984.6,1470.0
N071,34 ST-PENN STA,07:00:00,19735436.6,30329940.2,366.06666666666666,1049.0,1415.0666666666666
R137,34 ST-PENN STA,07:00:00,11745668.866666667,10718371.533333333,3.533333333333333,9.666666666666666,13.2
R141,34 ST-PENN STA,07:00:00,42321279.13333333,17874472.0,456.8,534.5333333333333,991.3333333333334
N069,34 ST-PENN STA,07:29:58,724132.0,2912603.0,2.0,16.0,18.0
N069,34 ST-PENN STA,07:29:59,14646029.0,9107526.0,26.0,49.0,75.0
N069,34 ST-PENN STA,07:30:00,5464007.0,2546474.0,2.0,11.0,13.0
N071,34 ST-PENN STA,07:31:25,16155091.0,31097596.0,17.0,96.0,113.0
N071,34 ST-PENN STA,07:52:44,20896616.0,29121561.0,13.0,28.0,41.0
R138,34 ST-PENN STA,07:53:48,1754018254.0,1191407102.0,60.0,57.0,117.0
R141,34 ST-PENN STA,07:59:56,51233136.0,21914303.0,0.0,0.0,0.0
N067,34 ST-PENN STA,08:00:00,502892779.7910448,179233112.73134327,2338.776119402985,2348.865671641791,4687.641791044776
N071,34 ST-PENN STA,08:00:00,20011354.89552239,30685274.358208954,604.9701492537314,1345.4179104477612,1950.3880597014925
R135,34 ST-PENN STA,08:00:00,38589485.04477612,60233537.58208955,557.7014925373135,1451.5373134328358,2009.2388059701493
N068,34 ST-PENN STA,08:00:00,20660854.791044775,12094219.47761194,348.34328358208955,477.3880597014925,825.7313432835821
