CA,STATION,TIME,ENTRIES,EXITS,DELTA_ENTRY,DELTA_EXIT,TOTAL_DELTA
N067,34 ST-PENN STA,07:33:03,43967488.0,74415704.0,1280.0,603.0,1883.0
R138,34 ST-PENN STA,07:35:53,1884297998.0,1200081166.0,1074.0,116.0,1190.0
N070,34 ST-PENN STA,07:38:01,273519431.0,28155627.0,99.0,176.0,275.0
R135,34 ST-PENN STA,07:39:24,38691482.0,60139674.0,1154.0,84.0,1238.0
R142,34 ST-PENN STA,07:39:36,195706196.0,39767931.0,780.0,2889.0,3669.0
N073,34 ST-PENN STA,07:40:07,19205457.0,54637229.0,305.0,233.0,538.0
N067,34 ST-PENN STA,07:42:34,43290148.0,73694695.0,620.0,257.0,877.0
N072,34 ST-PENN STA,07:42:43,1290830977.0,1398790525.0,1117.0,103.0,1220.0
R138,34 ST-PENN STA,07:42:48,1870902042.0,1193745919.0,15655.0,1816.0,17471.0
R138,34 ST-PENN STA,07:45:25,1752446068.0,1190441474.0,10425.0,1114.0,11539.0
R138,34 ST-PENN STA,07:45:31,1884299072.0,1200081282.0,4889.0,403.0,5292.0
R142,34 ST-PENN STA,07:46:48,130635820.0,29693419.0,348.0,1946.0,2294.0
N071,34 ST-PENN STA,07:47:14,20765717.0,28933664.0,33.0,131.0,164.0
N067,34 ST-PENN STA,07:47:38,2167411577.0,557061163.0,643.0,372.0,1015.0
N070,34 ST-PENN STA,07:48:03,273566318.0,28198829.0,50.0,51.0,101.0
N072,34 ST-PENN STA,07:48:37,80434131.0,38026984.0,941.0,45.0,986.0
N073,34 ST-PENN STA,07:48:37,19189492.0,54597005.0,191.0,93.0,284.0
N072,34 ST-PENN STA,07:48:50,79955870.0,37841644.0,871.0,55.0,926.0
R137,34 ST-PENN STA,07:49:09,13421081.0,11435822.0,18.0,111.0,129.0
R138,34 ST-PENN STA,07:49:13,1754735772.0,1191779050.0,13916.0,1404.0,15320.0
R141,34 ST-PENN STA,07:49:20,50451938.0,21482560.0,30.0,99.0,129.0
N067,34 ST-PENN STA,07:49:45,43065897.0,73474427.0,88.0,37.0,125.0
R138,34 ST-PENN STA,07:49:47,1884348003.0,1200110575.0,1737.0,241.0,1978.0
R141,34 ST-PENN STA,07:50:06,45674718.0,16277850.0,24.0,22.0,46.0
R141,34 ST-PENN STA,07:50:51,50840257.0,21698254.0,27.0,94.0,121.0
N067,34 ST-PENN STA,07:53:34,43065985.0,73474464.0,241.0,92.0,333.0
R141,34 ST-PENN STA,07:54:51,50727731.0,21633820.0,27.0,37.0,64.0
R142,34 ST-PENN STA,07:56:44,131031885.0,30156955.0,354.0,1893.0,2247.0
N067,34 ST-PENN STA,07:56:45,43989489.0,74437040.0,61.0,83.0,144.0
N073,34 ST-PENN STA,07:57:50,21065639.0,61951804.0,2884.0,1562.0,4446.0
R137,34 ST-PENN STA,07:58:21,7791109.0,8574476.0,355.0,1939.0,2294.0
R139,34 ST-PENN STA,07:59:03,151056909.0,17986203.0,40.0,2.0,42.0
N071,34 ST-PENN STA,07:59:57,20915879.0,29152071.0,5.0,5.0,10.0
N067,34 ST-PENN STA,08:00:00,482558500.1091954,173644934.89655173,-861383.3103448276,2333.5919540229884,-859049.7183908046
N068,34 ST-PENN STA,08:00:00,20577129.344827585,11929117.074712643,983.2701149425287,2096.6494252873563,3079.919540229885
N071,34 ST-PENN STA,08:00:00,20011835.302857142,30651124.994285714,973.5028571428571,2860.697142857143,3834.2
R137,34 ST-PENN STA,08:00:00,11835091.56,10856897.691428572,463.8742857142857,2088.68,2552.554285714286
N072,34 ST-PENN STA,08:00:00,499164395.36206895,506557668.04022986,9862.258620689656,1587.5,11449.758620689656
N073,34 ST-PENN STA,08:00:00,20760747.702857144,59135762.22857143,2541.4857142857145,2097.1885714285713,4638.674285714285
N069,34 ST-PENN STA,08:00:00,19265776.697142858,13110609.66857143,1083.6114285714286,2201.04,3284.6514285714284
R141,34 ST-PENN STA,08:00:00,42574782.90857143,18043703.131428573,1285.3028571428572,2354.177142857143,3639.48
R135,34 ST-PENN STA,08:00:00,38761390.382857144,60409504.44571429,6765.4857142857145,1555.8342857142857,8321.32
N070,34 ST-PENN STA,08:00:00,242843556.76436782,22564022.568965517,1191.448275862069,2338.1724137931033,3529.6206896551726
R139,34 ST-PENN STA,08:00:00,116211050.04,18099585.131428573,1669.3714285714286,485.0514285714286,2154.422857142857
R142,34 ST-PENN STA,08:00:08,130962306.0,30077812.0,687.0,3114.0,3801.0
N068,34 ST-PENN STA,08:00:43,17329508.0,7528641.0,1330.0,1868.0,3198.0
R138,34 ST-PENN STA,08:04:04,1883468147.0,1199564525.0,244.0,28.0,272.0
R138,34 ST-PENN STA,08:05:13,1884349740.0,1200110816.0,13190.0,1543.0,14733.0
R138,34 ST-PENN STA,08:05:26,1883468391.0,1199564553.0,11392.0,1598.0,12990.0
N072,34 ST-PENN STA,08:08:38,80462663.0,38037277.0,6905.0,619.0,7524.0
N070,34 ST-PENN STA,08:09:54,203714914.0,25676712.0,818.0,2468.0,3286.0
R138,34 ST-PENN STA,08:10:52,1752259825.0,1190324306.0,7035.0,682.0,7717.0
R142,34 ST-PENN STA,08:12:15,130600975.0,29651645.0,297.0,1275.0,1572.0
N073,34 ST-PENN STA,08:13:19,19293329.0,54837176.0,2073.0,2181.0,4254.0
N067,34 ST-PENN STA,08:13:55,43838426.0,59576630.0,6781.0,3332.0,10113.0
R141,34 ST-PENN STA,08:13:59,31163499.0,16042980.0,706.0,1743.0,2449.0
N067,34 ST-PENN STA,08:14:24,2083410644.0,573717829.0,309.0,63.0,372.0
N068,34 ST-PENN STA,08:15:47,21469597.0,15826295.0,1057.0,2294.0,3351.0
N069,34 ST-PENN STA,08:16:53,20746008.0,14489713.0,203.0,671.0,874.0
N067,34 ST-PENN STA,08:17:14,2083410953.0,573717892.0,7687.0,3978.0,11665.0
R138,34 ST-PENN STA,08:19:29,1884781607.0,1200371645.0,10757.0,1290.0,12047.0
R138,34 ST-PENN STA,08:20:47,1884303961.0,1200081685.0,220.0,17.0,237.0
R138,34 ST-PENN STA,08:22:20,1884304181.0,1200081702.0,11410.0,1446.0,12856.0
N071,34 ST-PENN STA,08:23:27,16075098.0,30989044.0,607.0,2010.0,2617.0
R139,34 ST-PENN STA,08:25:52,31855270.0,16912487.0,1343.0,484.0,1827.0
R142,34 ST-PENN STA,08:26:29,130644954.0,29704381.0,199.0,1131.0,1330.0
R139,34 ST-PENN STA,08:27:51,151057295.0,17986246.0,1389.0,491.0,1880.0
R142,34 ST-PENN STA,08:29:08,130574914.0,29623629.0,56.0,147.0,203.0
N068,34 ST-PENN STA,08:31:06,21460879.0,15822070.0,929.0,2019.0,2948.0
R138,34 ST-PENN STA,08:32:00,1753794109.0,1191262744.0,2727.0,265.0,2992.0
R135,34 ST-PENN STA,08:33:13,34593003.0,53552419.0,5611.0,767.0,6378.0
R138,34 ST-PENN STA,08:33:15,1752121153.0,1190235406.0,4549.0,372.0,4921.0
R142,34 ST-PENN STA,08:33:26,131006278.0,30128411.0,474.0,2243.0,2717.0
R138,34 ST-PENN STA,08:34:10,1754354002.0,1191605153.0,8469.0,1029.0,9498.0
R142,34 ST-PENN STA,08:34:38,130574970.0,29623776.0,139.0,953.0,1092.0
N073,34 ST-PENN STA,08:34:52,19472882.0,55268248.0,1424.0,1996.0,3420.0
N067,34 ST-PENN STA,08:36:37,45944786.0,73233138.0,4120.0,2874.0,6994.0
R141,34 ST-PENN STA,08:37:25,50679309.0,21606643.0,1162.0,2083.0,3245.0
R142,34 ST-PENN STA,08:38:05,196064563.0,40177143.0,459.0,1857.0,2316.0
R138,34 ST-PENN STA,08:44:52,1753606738.0,1191145759.0,7556.0,1012.0,8568.0
N071,34 ST-PENN STA,08:45:12,16106122.0,31030398.0,418.0,1184.0,1602.0
N072,34 ST-PENN STA,08:49:13,1290731913.0,1398742086.0,4796.0,1085.0,5881.0
N072,34 ST-PENN STA,08:49:23,79731260.0,37745576.0,6179.0,1226.0,7405.0
R138,34 ST-PENN STA,08:49:32,1753796836.0,1191263009.0,6558.0,982.0,7540.0
N069,34 ST-PENN STA,08:52:22,20746211.0,14490384.0,643.0,1601.0,2244.0
N071,34 ST-PENN STA,08:53:51,16100329.0,31023110.0,486.0,1649.0,2135.0
